Date,Seoul / Temperature,Seoul / Precipitation,Seoul / Wind Speed,Seoul / Humidity,Seoul / Local Pressure,Seoul / Surface pressure,Seoul / Sunshine,Seoul / Solar radiation,Daegu / Temperature,Daegu / Precipitation,Daegu / Wind Speed,Daegu / Humidity,Daegu / Local Pressure,Daegu / Surface pressure,Daegu / Sunshine,Daegu / Solar radiation,Busan / Temperature,Busan / Precipitation,Busan / Wind Speed,Busan / Humidity,Busan / Local Pressure,Busan / Surface pressure,Busan / Sunshine,Busan / Solar radiation,Geoje / Temperature,Geoje / Precipitation,Geoje / Wind Speed,Geoje / Humidity,Geoje / Local Pressure,Geoje / Surface pressure,Geoje / Sunshine
2003-08-20 5:00,22.2,2.5,0.7,95,,,,,22.4,,2.5,96,,,,,23.1,,1.8,95,,,,,24,,0,84,,,
2003-08-20 6:00,22.1,1,1.1,95,1001.7,1011.6,0,0.45,22.4,,2.4,96,1006.2,1012.8,0,0.22,23.8,,0.1,93,1005.2,1013.2,0,0,23.3,,0,86,1007.2,1012.4,0
2003-08-20 7:00,22.2,1,0.8,95,,,0,0.09,22.9,,1,95,,,0,0.15,24.2,,0,92,,,0,0.11,24.5,0,0,83,,,0
2003-08-20 8:00,22.5,0.5,0.8,95,,,0,0.18,23.8,,1.5,90,,,0,0.36,24.8,,0.4,88,,,0,0.41,25.1,1,1.6,81,,,0
2003-08-20 9:00,23,0.5,0.9,95,1002.3,1012.1,0,0.29,25.1,,2.1,83,1007.6,1014.1,0.1,0.92,24.8,1,0.9,91,1006.2,1014.2,0,0.1,24.8,6.5,2.1,81,1008.2,1013.3,0
2003-08-20 10:00,24.1,1,2.3,95,,,0,0.28,24,2.5,2.6,92,,,0,0.22,24.2,3,1.5,94,,,0,0,24.6,1.5,1.2,86,,,0
2003-08-20 11:00,24.9,0.5,2.3,92,,,0,0.48,25,2,2.6,90,,,0,0.64,24.1,10.5,1.7,95,,,0,0.06,24,24.5,2.2,85,,,0
2003-08-20 12:00,25.1,0.5,2.4,91,1002.2,1012,0,0.4,27.5,,0.8,78,1007.2,1013.6,0.4,1.81,24,15.5,4,96,1006.5,1014.5,0,0.05,24.2,17.5,2.7,84,1009,1014.2,0
2003-08-20 13:00,26.1,0,1.8,85,,,0,1.06,29.7,,0.9,66,,,0.9,2.82,24,0.5,2.2,96,,,0,0.14,25.2,7,2.7,82,,,0
2003-08-20 14:00,26.4,0,1.8,83,,,0,0.54,28.9,,2.3,71,,,0.5,1.92,24.8,0,2.3,95,,,0,0.79,27.2,,0.6,77,,,0.3
2003-08-20 15:00,27.1,0,2.6,78,1002,1011.7,0,1.64,29.3,,0.8,70,1005.9,1012.3,0.2,1.16,26,,4.3,85,1006,1013.9,0.2,1.3,27.7,,1.4,75,1008.5,1013.6,1
2003-08-20 16:00,27.1,,2.8,77,,,0,1.03,29.4,,1.4,69,,,0,0.38,27.2,,5,84,,,0.4,2.07,27,,2.1,77,,,0.9
2003-08-20 17:00,27.3,,1.4,76,,,0,0.83,29.8,,2.8,63,,,0.5,1.07,26.2,,4.2,88,,,0.1,0.72,26.2,,2.4,81,,,0
2003-08-20 18:00,27.3,,1.4,76,1002.5,1012.3,0.1,0.66,29.7,,4.4,64,1005.8,1012.2,0.4,0.55,25.7,,4.5,89,1005.7,1013.6,0,0.2,26.7,,0.9,80,1008.2,1013.4,0
2003-08-20 19:00,26.9,,1,80,,,0,0.29,28.7,,2.4,69,,,0.5,0.28,25.5,,3.4,91,,,0.1,0.04,26.3,,1.1,81,,,0
2003-08-20 20:00,26.2,,1.2,84,,,0,0.08,28.2,,1.1,71,,,0,0.02,25.2,,3.3,93,,,0,0,26.3,,1.3,80,,,0
2003-08-20 21:00,25.6,,1.2,87,1004.3,1014.1,,,27.1,,1.5,80,1008.2,1014.7,,,25.2,,2.1,92,1007.2,1015.3,,,26.2,,1.6,80,1009.7,1014.9,
2003-08-20 22:00,25.1,,1,89,,,,,26.4,0,1.1,85,,,,,25.2,,2.5,92,,,,,26.5,,1.5,79,,,
2003-08-20 23:00,24.9,,0,89,,,,,26,0.5,1.3,88,,,,,25.1,,2.3,89,,,,,26.2,,2.2,81,,,
2003-08-21 0:00,24.6,,0.3,90,1004.9,1014.8,,,25.8,,0.8,89,1008.9,1015.5,,,25.2,,2.4,91,1008.2,1016.3,,,25.8,,0.4,82,1010.9,1016,
2003-08-21 1:00,24.6,,0.4,91,,,,,25.8,,0,90,,,,,25,,2.9,92,,,,,26.2,,1.9,81,,,
2003-08-21 2:00,24.4,,0.2,91,,,,,25.3,,1,92,,,,,25,,2.4,93,,,,,26.2,,1.5,81,,,
2003-08-21 3:00,24.4,,0.1,91,1005.6,1015.4,,,25.2,0,0.6,92,1009.3,1015.8,,,24.8,,2.3,93,1007.9,1015.9,,,26.2,,1.7,80,1010.5,1015.7,
2003-08-21 4:00,24.3,,0.4,91,,,,,25.3,0,0.4,92,,,,,24.8,,2.7,91,,,,,26.1,,1.4,82,,,
2003-08-21 5:00,24.1,,0.6,92,,,,,25.3,0.1,0.4,93,,,,,24.7,,2,92,,,,,24.7,,0,86,,,
2003-08-21 6:00,24.3,,0.4,92,1006.3,1016.2,0,0.43,25.1,3.9,2.3,94,1010.3,1016.8,0,0.04,24.6,,1.7,94,1008.7,1016.8,0,0,24.5,,0,87,1011.5,1016.6,0
2003-08-21 7:00,24.2,0.5,0.1,92,,,0,0.15,23.4,0.5,3.3,92,,,0,0.1,24.5,,0.5,94,,,0,0.06,24.7,,0,88,,,0
2003-08-21 8:00,24.1,5.5,0.7,93,,,0,0.19,23.8,,1.9,90,,,0,0.36,25,,1.1,94,,,0,0.28,26.5,,0.6,81,,,0.4
2003-08-21 9:00,25.5,0.5,0.6,89,1006.6,1016.4,0.1,0.89,25.1,,0.9,88,1010.9,1017.5,0,0.53,25.7,0.5,1.7,92,1009.4,1017.4,0,0.46,26.8,,0,81,1012,1017.1,0.5
2003-08-21 10:00,25.8,3,0.5,88,,,0,0.79,26.2,,0.7,85,,,0,0.85,26.8,,2,85,,,0,1.09,27.7,,0.1,80,,,1
2003-08-21 11:00,27.2,,1.2,77,,,0.2,1.34,27.1,0.5,0.5,81,,,0,0.9,27.7,,2.4,83,,,0.2,1.43,29.3,,0.8,74,,,1
2003-08-21 12:00,28.9,,2.1,71,1006.1,1015.8,0.6,2.32,27,0,0.9,82,1010.7,1017.2,0,0.74,28.7,,3.2,80,1008.9,1016.8,0.8,2.02,28.7,,2.1,73,1011.5,1016.6,1
2003-08-21 13:00,28.7,,1.6,74,,,0,1.07,28.7,0,0.4,79,,,0,0.99,29.2,,3.9,79,,,0.6,2.2,29.3,,1.9,73,,,1
2003-08-21 14:00,28.4,0.5,2.2,79,,,0,1.18,29.1,,2.3,75,,,0.2,2.02,29,,4.1,82,,,0.4,1.99,29.3,,2.9,72,,,1
2003-08-21 15:00,29,,2.7,74,1005.4,1015.1,0,1.23,30.3,,2.6,65,1009.1,1015.6,0.7,2.29,28.7,,3.2,82,1007.7,1015.6,0.1,1.53,29.6,,2.7,72,1010.2,1015.2,1
2003-08-21 16:00,29.2,,2.3,71,,,0.1,1.26,29.6,0,1.7,70,,,0,0.56,28.6,,4.4,83,,,0.3,1.58,28.6,,2.6,74,,,1
2003-08-21 17:00,28.5,,2.2,78,,,0,0.66,29.4,0,2.5,73,,,0,0.58,28.5,,4.5,83,,,0.1,1.12,28,,2.9,77,,,0.6
2003-08-21 18:00,27.8,,1.9,80,1005.2,1015,0,0.4,29,,1.3,74,1008.6,1015,0.1,0.43,26.8,,3.1,89,1007.5,1015.4,0,0.28,27.7,,3.2,77,1010,1015.1,0
2003-08-21 19:00,27.4,,1.5,82,,,0,0.2,28.5,,1.9,78,,,0,0.09,26.3,,1.5,90,,,0,0.05,27,,2,77,,,0
2003-08-21 20:00,26.9,,0.8,84,,,0,0.07,27.8,,1.9,83,,,0,0.01,25.3,,1.8,91,,,0,0,26.7,,1.7,77,,,0
2003-08-21 21:00,26.5,,0.8,87,1006.2,1016,,,27.7,,1.3,83,1009.8,1016.3,,,25.2,,1.2,93,1008.9,1016.9,,,26.2,,0.5,82,1011.4,1016.5,
2003-08-21 22:00,26.4,,0.5,87,,,,,26.9,,1.8,85,,,,,25.2,,1.6,94,,,,,25.2,,0.6,84,,,
2003-08-21 23:00,26,,1,87,,,,,27,,0.3,85,,,,,25,,1.8,93,,,,,25.6,,0.3,83,,,
2003-08-22 0:00,25.7,,0.7,89,1005.8,1015.6,,,26,,1.6,87,1009.9,1016.4,,,25.3,,2.3,92,1008.2,1016.3,,,25,,0,85,1011,1016.1,
2003-08-22 1:00,25.5,,0.5,90,,,,,26.6,,0.8,85,,,,,25.7,,2.7,92,,,,,25.2,,0.5,85,,,
2003-08-22 2:00,25.2,,0,91,,,,,26,,0.9,88,,,,,25.8,,0.5,88,,,,,25,,0.1,85,,,
2003-08-22 3:00,25.3,,0,91,1006,1015.8,,,25.8,,1.7,91,1009.7,1016.2,,,25.7,,0.8,89,1008.4,1016.4,,,24.2,,0,87,1011.4,1016.5,
2003-08-22 4:00,25.5,,0.5,91,,,,,25.5,,0.5,92,,,,,25.7,,1.5,92,,,,,24.2,,0,87,,,
2003-08-22 5:00,25.6,,0,91,,,,,25.6,,0,92,,,,,25.8,,3,92,,,,,25.3,,1.4,82,,,
2003-08-22 6:00,25.4,1.5,1.1,92,1006,1015.8,0,0.37,25.7,,0.5,90,1009.9,1016.4,0,0.02,25.2,,2.2,93,1008.5,1016.5,0,0,25.2,,0.7,82,1011.2,1016.3,0
2003-08-22 7:00,25.6,,0.8,92,,,0,0.19,26.2,,0.2,88,,,0,0.09,25.2,,3.4,92,,,0,0.06,25.7,,0.7,82,,,0
2003-08-22 8:00,26.2,,1.7,87,,,0,0.47,26.8,,0,86,,,0,0.33,25.6,,2.7,90,,,0,0.31,26.7,,0.6,79,,,0
2003-08-22 9:00,26.8,,1.7,82,1005.8,1015.6,0,0.58,28,,0.9,82,1010.3,1016.8,0,0.69,26.3,,4.2,86,1009,1017,0,0.78,27.8,,0.8,73,1012,1017.1,0.7
2003-08-22 10:00,27.3,,2.7,78,,,0,0.74,29.3,,2.3,75,,,0.1,1.18,26.8,,4.9,81,,,0.4,1.28,29,,2,71,,,1
2003-08-22 11:00,28.6,,3.7,71,,,0.4,1.58,30,,2.1,71,,,0.1,1.31,29.2,,2.8,70,,,0.9,2.44,30.3,,1.3,62,,,1
2003-08-22 12:00,29,,4.1,68,1004.3,1014,0.6,2.07,31.9,,3.2,61,1008.5,1014.9,0.5,2.03,30.1,,4.5,64,1008,1015.8,1,3.19,30.1,,2.1,60,1010.5,1015.5,1
2003-08-22 13:00,29.4,,5,65,,,0.8,2.99,33.3,,3.3,47,,,1,2.9,30.2,,6,70,,,1,3.26,30.7,,2.2,57,,,1
2003-08-22 14:00,29.8,,3.5,62,,,0.6,2.23,33.6,,2.9,44,,,1,2.91,30.3,,4.5,69,,,1,2.75,30.2,,2.4,56,,,1
2003-08-22 15:00,29.6,,4.3,58,1002.6,1012.3,0.7,2.31,34.3,,2.8,40,1005.7,1012,1,2.56,30.2,,5.1,62,1005.9,1013.7,1,2.65,29.3,,2.5,58,1008.5,1013.6,1
2003-08-22 16:00,28.7,,4.3,63,,,0.4,1.66,34.4,,3.4,43,,,1,2.05,29.8,,6,68,,,1,2.21,28.7,,3.2,57,,,1
2003-08-22 17:00,28.4,,2.9,67,,,0,0.7,33.8,,3.2,43,,,1,1.46,29.2,,4.5,66,,,1,1.58,28.3,,3.4,53,,,1
2003-08-22 18:00,27.9,,3.8,68,1002.3,1012,0,0.51,32.7,,4.2,47,1005,1011.3,0.9,0.7,28,,4.1,71,1005,1012.9,1,0.65,27.2,,1.6,66,1007.7,1012.8,1
2003-08-22 19:00,27.2,,3.1,75,,,0,0.2,31.2,,4,56,,,0.1,0.11,26.7,,2.5,70,,,0.2,0.02,25.7,,2,74,,,0.6
2003-08-22 20:00,26.7,,4,78,,,0,0.07,30.4,,1.2,59,,,0,0,26,,4.5,75,,,0,0,25.6,,2.2,74,,,0
2003-08-22 21:00,26.3,,3.5,80,1002.6,1012.4,,,29.7,,0.8,61,1006,1012.4,,,25.7,,5.9,81,1005.5,1013.5,,,25.3,,4.1,73,1008.5,1013.7,
2003-08-22 22:00,26.1,,2.3,82,,,,,28.5,,2.5,69,,,,,25.7,,6.7,80,,,,,25.7,,3.7,73,,,
2003-08-22 23:00,25.7,,3.1,83,,,,,27.4,,1.9,75,,,,,25.3,,4.8,80,,,,,25.5,,3.4,76,,,
2003-08-23 0:00,25.6,,2.2,83,1002.2,1012,,,26.9,,1.2,77,1006,1012.5,,,25.2,,3.5,82,1004.7,1012.7,,,25.2,,2.5,77,1007.9,1013,
2003-08-23 1:00,25.5,,2.5,83,,,,,26.1,,1.8,81,,,,,25.2,,5,85,,,,,25.3,,2.6,76,,,
2003-08-23 2:00,25.5,,2.1,83,,,,,25.9,,1.6,82,,,,,25.2,,4.3,85,,,,,25.2,,2.5,76,,,
2003-08-23 3:00,25.4,,2,83,1001.4,1011.2,,,25.7,,2.1,84,1005.8,1012.3,,,25.1,,4.7,86,1004.4,1012.3,,,25.2,,2.3,77,1007.5,1012.6,
2003-08-23 4:00,25.3,0.1,2.8,85,,,,,25.5,,1.2,85,,,,,25,,6.7,84,,,,,24.8,,1.8,77,,,
2003-08-23 5:00,24.9,0.2,3.3,87,,,,,25.1,,0.6,86,,,,,24.7,,4.6,85,,,,,25,,2.4,78,,,
2003-08-23 6:00,24.9,0.2,2.9,87,1000.1,1009.9,0,0.37,24.8,,0.9,88,1005.5,1012,0,0.01,24.8,,5.3,84,1004.2,1012.1,0,0,24.5,,2,78,1007.4,1012.5,0
2003-08-23 7:00,24.6,0.5,3.2,91,,,0,0.08,25.3,,1.1,87,,,0,0.19,24.7,,4.1,86,,,0,0.05,25.1,,2.6,78,,,0.3
2003-08-23 8:00,24.5,0,3.7,91,,,0,0.11,25.9,,1.1,83,,,0,0.5,25.7,,5.3,79,,,0.4,0.79,26.7,,1.8,73,,,0.8
2003-08-23 9:00,24.9,0,3.8,87,1000.7,1010.5,0,0.14,27.6,,1.2,74,1005.7,1012.2,0.3,0.96,27.2,,4.8,73,1004.7,1012.6,0.6,1.68,27.7,,2.1,70,1007.5,1012.5,1
2003-08-23 10:00,24.8,0.5,2.9,89,,,0,0.14,30.1,,2.9,62,,,0.9,1.91,28.7,,5.5,69,,,0.7,2.24,28.2,,3.3,68,,,1
2003-08-23 11:00,24.1,14.5,3.2,93,,,0,0.13,30.6,,3.6,47,,,0.9,2.52,28.7,,3.1,69,,,0.8,2.28,28.2,,3.6,67,,,1
2003-08-23 12:00,24.2,6,2.8,93,1001.1,1010.9,0,0.19,30.7,,3,49,1004.9,1011.3,0.5,2.18,29.3,,4.8,67,1003.7,1011.6,0.7,2.6,28.2,,3,67,1006.9,1011.9,1
2003-08-23 13:00,24.2,6,3.1,94,,,0,0.17,31.1,,3.3,51,,,0.2,1.82,29.5,,3.2,66,,,0.2,1.77,28.7,,2.8,67,,,1
2003-08-23 14:00,24.3,2.5,5.5,92,,,0,0.22,31.8,,3.7,49,,,0.9,2.98,29.2,,5.4,71,,,0.4,2.21,28.5,,4,66,,,1
2003-08-23 15:00,24.4,0.5,1.7,89,999.9,1009.7,0,0.47,32.1,,3.1,48,1003.6,1009.9,1,2.51,29.2,,5.7,69,1002.5,1010.4,0.3,1.78,28.3,,3.7,68,1005.5,1010.5,1
2003-08-23 16:00,24.2,0,1.4,88,,,0,0.37,31.6,,1.2,50,,,0.9,1.63,29.8,,4.6,68,,,0.6,2.14,28.2,,4.3,69,,,1
2003-08-23 17:00,24.4,0,0.3,88,,,0,0.27,31.2,,2.3,50,,,0.6,1.01,29,,4.6,72,,,1,1.49,28.2,,2.5,69,,,1
2003-08-23 18:00,24.6,2,2.1,91,998.7,1008.5,0,0.11,30.5,,2.1,53,1002.4,1008.8,0,0.46,27.7,,2.5,76,1001.9,1009.7,0.1,0.48,27,,3.9,71,1004.5,1009.6,1
2003-08-23 19:00,24.4,11.5,2.8,93,,,0,0.08,29.9,,2.6,56,,,0,0.19,26.7,,3.3,80,,,0,0.05,26.2,,3.9,75,,,0.1
2003-08-23 20:00,24.4,2,2,93,,,0,0.07,28.1,,1.7,68,,,0,0,26.2,,4.6,82,,,0,0,25.8,,2.5,74,,,0
2003-08-23 21:00,24.2,8,2.9,94,999.3,1009.1,,,27.4,,1.6,71,1003.7,1010.1,,,26,,3.9,83,1003,1011,,,25.8,,4.7,73,1005.7,1010.9,
2003-08-23 22:00,24.1,17,1.4,94,,,,,27.2,,1.9,73,,,,,25.5,,3,85,,,,,25.6,,3.1,75,,,
2003-08-23 23:00,24.3,3.5,2.5,94,,,,,26.9,,1.5,74,,,,,25.2,,3.2,83,,,,,25.5,,2.3,77,,,
2003-08-24 0:00,24.4,0.5,3.1,93,999.6,1009.4,,,27.1,,0.7,73,1003.8,1010.3,,,24.6,,4,84,1002.5,1010.5,,,25.6,,3.5,78,1005.4,1010.5,
2003-08-24 1:00,24.4,0.5,3.1,93,,,,,26.6,,0.9,77,,,,,24.7,,5.1,83,,,,,25.6,,2.7,77,,,
2003-08-24 2:00,24.5,0,3.7,91,,,,,26.2,,1.3,82,,,,,24.7,,4.2,85,,,,,25.2,,1.9,79,,,
2003-08-24 3:00,24.6,0,4.3,90,998.9,1008.7,,,25.7,,2.3,84,1003.3,1009.8,,,24.7,,2.8,88,1002.2,1010.1,,,24.7,,1.2,78,1004.9,1010,
2003-08-24 4:00,24.4,0.5,2.1,91,,,,,25.1,,2.5,86,,,,,24.2,,3.6,87,,,,,24.8,,2.1,78,,,
2003-08-24 5:00,24.3,0,1.1,91,,,,,24.9,,1.1,88,,,,,24,,3.5,85,,,,,24.7,,2,79,,,
2003-08-24 6:00,24.3,0.5,2.5,90,997.5,1007.3,0,0.4,24.8,,0.8,87,1003.2,1009.7,0,0.02,24.2,,2.5,86,1002.5,1010.4,0,0,24.5,,0.9,78,1005,1010.2,0
2003-08-24 7:00,24.7,0,3.9,88,,,0,0.11,25.4,,1,85,,,0,0.16,24.5,,2.6,85,,,0,0.11,25.5,,0.8,76,,,0
2003-08-24 8:00,24.8,0,3.9,89,,,0,0.17,26.4,,0.9,81,,,0,0.54,25.6,,3.3,78,,,0.9,0.79,27,,1.9,73,,,1
2003-08-24 9:00,24.4,3,4.4,91,998.3,1008.1,0,0.16,28.5,,1.4,71,1003.6,1010,0.4,1.25,26.7,,3.9,74,1002.5,1010.5,0.6,1.46,27.8,,1.8,70,1005.2,1010.2,1
2003-08-24 10:00,22.4,9,1,92,,,0,0.14,29.6,,3.5,53,,,0.6,1.69,27.8,,2.7,73,,,0.9,1.82,28.5,,3.1,68,,,1
2003-08-24 11:00,22.3,21.5,0.6,94,,,0,0.15,29.9,,3.6,51,,,0.4,1.8,28.7,,3.1,74,,,0.9,2.24,28.7,,2.7,65,,,1
2003-08-24 12:00,22,19,0.4,94,998.4,1008.3,0,0.12,30.3,,2.9,53,1002.8,1009.2,0.3,1.96,29.1,,6.4,74,1002,1009.9,0.9,2.58,28.7,,3.3,66,1004.7,1009.7,1
2003-08-24 13:00,22.2,9,1,95,,,0,0.19,30.8,,2.2,50,,,0.3,1.74,29.2,,5.1,69,,,0.7,2.27,29,,2,65,,,1
2003-08-24 14:00,21.8,3,1.7,94,,,0,0.25,31.1,,3.3,47,,,0.1,1.39,30.1,,6.8,71,,,1,2.68,29.1,,2.9,66,,,1
2003-08-24 15:00,21.7,4.5,0.8,94,997.7,1007.6,0,0.2,31.7,,1.8,44,1000.8,1007.2,0.5,1.87,29.6,,4.7,73,1000.7,1008.6,0.8,2.21,27.7,,1.9,70,1003,1008.1,0.7
2003-08-24 16:00,21.8,5.5,1.7,95,,,0,0.27,31.3,,3.2,50,,,0,0.93,28.3,,4.9,80,,,0.5,1.13,26,0,1.9,77,,,0
2003-08-24 17:00,21.7,1,2.5,94,,,0,0.25,30.4,0,3.7,56,,,0,0.78,27.3,0,6.6,80,,,0.1,0.6,26.7,,2,73,,,0.7
2003-08-24 18:00,21.5,2.5,1.4,95,995.8,1005.7,0,0.12,29,0,3,65,1000.9,1007.3,0,0.28,26.7,,5.3,78,1000.7,1008.6,0.1,0.36,26.5,,1.4,72,1003.2,1008.2,0
2003-08-24 19:00,21.2,6,1.5,95,,,0,0.09,29.1,,2.5,67,,,0,0.14,25.8,,3.9,81,,,0,0.03,26.1,,0.9,77,,,0
2003-08-24 20:00,21.2,64.5,2.7,95,,,0,0.06,28.4,,2.7,70,,,0,0.01,25.8,,5.1,85,,,0,0,26.3,,1.3,77,,,0
2003-08-24 21:00,21.6,12,1.5,95,995.6,1005.4,,,28.4,,2.3,69,1001.4,1007.8,,,25.8,,5.7,85,1001.5,1009.4,,,26,2.5,1.9,80,1003.9,1009,
2003-08-24 22:00,21.4,6.5,0.6,95,,,,,28.2,,1.6,69,,,,,26.2,,6.8,86,,,,,26.3,0,2.3,80,,,
2003-08-24 23:00,21.4,6.5,0.3,95,,,,,28,,1.1,71,,,,,26.1,,4.3,89,,,,,26.3,1,3.2,81,,,
2003-08-25 0:00,21.5,2,0.2,95,995.9,1005.7,,,27.4,,0.8,75,1001,1007.5,,,26.2,0,6.8,89,1001,1009,,,26.6,,2.5,79,1003,1008.1,
2003-08-25 1:00,21.4,1.5,0.4,95,,,,,27.3,,1.2,75,,,,,25.7,0.1,6.3,88,,,,,26.7,,1.7,80,,,
2003-08-25 2:00,21.4,0,0.4,95,,,,,28.1,,3.9,68,,,,,26,,8.3,88,,,,,26.2,,0.9,81,,,
2003-08-25 3:00,21.4,1.5,0.4,95,995.1,1004.9,,,27.8,,2,71,999.6,1006,,,25.8,,6.5,87,999.4,1007.3,,,26.7,,2.5,78,1001.5,1006.6,
2003-08-25 4:00,21.4,1,0.4,95,,,,,26.8,,2.4,77,,,,,25.8,,8.5,88,,,,,26.6,,1.9,78,,,
2003-08-25 5:00,21.4,0,0.1,95,,,,,26.5,,0.1,79,,,,,25.7,,7.7,88,,,,,25.7,2.5,3.1,82,,,
2003-08-25 6:00,21.3,0,0.4,95,995.2,1005,0,0.39,25.1,0.5,2.6,88,999.7,1006.1,0,0.01,25.8,,6.8,86,998.7,1006.7,0,0,26.1,,3.8,80,1000.9,1005.9,0
2003-08-25 7:00,21.5,0,0,95,,,0,0.14,25.2,0.5,1,88,,,0,0.07,23.8,0.4,8.5,89,,,0,0,23.7,21,1.7,83,,,0
2003-08-25 8:00,21.6,,0.7,94,,,0,0.35,24.9,2.5,0.2,91,,,0,0.1,23.2,5,4.3,95,,,0,0.04,24.5,1.5,1.4,84,,,0
2003-08-25 9:00,23.9,,1.2,82,996.2,1006,0.3,1.01,24.2,2.5,1.9,89,1000.8,1007.3,0,0.17,23.7,1,3.1,94,999.9,1007.8,0,0.21,25,2.5,2.6,83,1002,1007.2,0
2003-08-25 10:00,25.8,,0.9,68,,,1,2.21,23.1,8.5,1.9,92,,,0,0.12,23.8,2.5,3,95,,,0,0.06,25.5,4,4,82,,,0
2003-08-25 11:00,27.4,,1,60,,,1,2.82,23.2,3,1.1,91,,,0,0.22,23.8,5.5,5.2,94,,,0,0.04,23.8,11,2.8,77,,,0
2003-08-25 12:00,27.2,,1.3,65,996.6,1006.2,0.6,2.2,23.6,2,1.2,92,1000.5,1007,0,0.28,23.2,0.5,4.4,93,999.7,1007.8,0,0.46,24.3,0.5,1.5,78,1002.4,1007.5,0
2003-08-25 13:00,28.9,,0.8,62,,,0.6,2.38,24.5,1,1.6,88,,,0,0.6,24,0.5,3.3,88,,,0,0.73,25.1,0,0.9,77,,,0
2003-08-25 14:00,29,,1.9,59,,,0.6,2.24,27,,0.3,77,,,0.4,1.98,24.1,0,4.2,88,,,0,0.55,25,0.5,0.9,78,,,0
2003-08-25 15:00,29.7,,1.9,59,996,1005.6,0.7,2.13,27.7,,1.3,72,999.8,1006.2,0.1,1.24,24.5,0,2.5,90,998.7,1006.7,0,0.42,24.8,,0.8,76,1001.2,1006.4,0
2003-08-25 16:00,29.9,,2,56,,,0.8,1.89,28.9,,1.1,65,,,0.7,1.66,24.3,,0.9,87,,,0,0.3,24.7,,0.9,77,,,0
2003-08-25 17:00,29.9,,1.9,54,,,0.8,1.68,27.2,,3,77,,,0.1,0.65,24.3,,2.7,90,,,0,0.24,25,,2.1,76,,,0
2003-08-25 18:00,28.1,,2.3,69,996.3,1005.9,0.5,0.8,26.9,,2.7,78,999.8,1006.3,0,0.36,24.3,0,2.8,86,999,1007,0,0.07,24.6,0,3.4,78,1001.5,1006.7,0
2003-08-25 19:00,26.5,,2.5,75,,,0,0.26,26.6,,1.9,79,,,0,0.1,24.2,,1,86,,,0,0.01,24.5,,2.8,78,,,0
2003-08-25 20:00,25.3,,2.3,77,,,0,0.06,25.8,,1.4,83,,,0,0,24.1,,2.7,89,,,0,0,24.1,,1.6,79,,,0
2003-08-25 21:00,24.8,,1.2,78,998,1007.8,,,24.7,,2.6,84,1001.9,1008.4,,,24.3,,1.2,86,1000.7,1008.6,,,23.7,,0.9,82,1003.2,1008.4,
2003-08-25 22:00,24.8,,0.6,74,,,,,23.8,,2.9,87,,,,,23.2,,2,90,,,,,23,,0.5,84,,,
2003-08-25 23:00,24.2,,0.8,77,,,,,23.6,,2.9,86,,,,,23.1,,1.1,91,,,,,22.5,,0,86,,,
2003-08-26 0:00,23.8,,0.4,79,998.9,1008.7,,,23.4,,2.1,86,1002.9,1009.4,,,22.3,,2.2,92,1001.2,1009.2,,,22.2,,0,86,1003.5,1008.7,
2003-08-26 1:00,23.3,,0.6,82,,,,,23.6,,1.5,86,,,,,22.5,,1.1,91,,,,,22.1,,0,87,,,
2003-08-26 2:00,23.1,,0.9,83,,,,,23.2,,1.6,86,,,,,22.3,,0.8,90,,,,,22.3,,0,87,,,
2003-08-26 3:00,22.5,,0.2,86,998.3,1008.1,,,22.7,,2.5,86,1002.1,1008.6,,,22.6,,1.4,90,1000.2,1008.3,,,22.7,,0,87,1002.7,1007.9,
2003-08-26 4:00,22.3,,0.8,88,,,,,22.9,,1.4,85,,,,,22.8,,1.1,88,,,,,23,,0.6,85,,,
2003-08-26 5:00,22.2,,0,89,,,,,23,,2.2,85,,,,,22.2,,1.1,89,,,,,23.2,,0.7,83,,,
2003-08-26 6:00,22,,0.2,91,998.9,1008.8,0,0.33,23.1,,1.7,85,1002,1008.5,0,0.19,22.3,,0.9,88,1000.7,1008.8,0,0,22.7,,0.2,85,1003,1008.2,0
2003-08-26 7:00,22.2,,0.5,92,,,0,0.18,23.3,,0.6,85,,,0,0.09,22.7,,1.5,87,,,0,0.06,23.3,,0.8,82,,,0
2003-08-26 8:00,23,,0.9,88,,,0,0.38,24.1,,1.6,83,,,0,0.29,22.8,,1.4,87,,,0,0.13,23.7,,0.6,78,,,0
2003-08-26 9:00,23.6,,1.1,83,998.9,1008.7,0.1,0.73,23.8,,3,84,1003.6,1010.2,0,0.5,23.2,,1.4,83,1001.7,1009.7,0,0.16,24.5,,0.7,75,1004,1009.2,0
2003-08-26 10:00,24.3,,0.6,80,,,0,0.69,24.7,,3.6,78,,,0,0.97,23.6,,2.3,81,,,0,0.24,24.3,,1.2,75,,,0
2003-08-26 11:00,24.7,,0.6,80,,,0,0.5,25.1,,3.2,76,,,0,0.83,25.3,,1.9,73,,,0,1.16,26.1,0,1.3,70,,,0.4
2003-08-26 12:00,25.8,,0.3,73,1000.1,1009.9,0,0.97,26,,3.5,72,1003.8,1010.3,0,1.06,25.8,,2.3,75,1002,1010,0.2,1.27,26,,2.5,69,1004.7,1009.9,0.8
